1453961	1077655	21919	A10302B0000121470C	GRID	Jesus Of Suburbia [Live] (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Alternative Rock	10/26/2005	Reprise
1453950	1077655	21919	A10302B00001214832	GRID	Boulevard Of Broken Dreams [Live] (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Alternative Rock	10/26/2005	Reprise
1460629	1077655	21881	A10302B0000115696A	GRID	Wake Me Up When September Ends [Live] (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Alternative Rock	11/2/2005	Reprise
1453741	1077655		0054391587220	UPC	Jesus Of Suburbia (U.K. 1-Track CD Single)	Audio	Single	Single	CD 5-inch	Alternative Rock	11/7/2005	Reprise
1454814	1077655		0054391587121	UPC	Jesus Of Suburbia (Int'l 2-Track)	Audio	Single	Single	CD 5-inch	Alternative Rock	11/7/2005	Reprise
1453660	1077655	21881	0054391587169	UPC	Jesus Of Suburbia (Int'l 2-Track)	Audio	Single	Single	Electronic	Alternative	11/7/2005	Reprise
1540886	1077655	21881	A10302B0000049235H	GRID	Holiday (Polyphonic MIDI Ringtone)	Midi	Midi Polyphonic	Ringtone	Electronic	Pop	11/7/2005	Reprise
1452940	1077655	21881	0075993866421	UPC	Jesus Of Suburbia (U.K. DVD Single)	Video	Short Form Video (Single)	Unknown - Video Single	DVD-Video	Alternative Rock	11/7/2005	Reprise
1450999	1077655		0093624286424	UPC	Jesus Of Suburbia (Int'l 3-Track Maxi Single)	Audio	Single	Single	CD 5-inch	Alternative Rock	11/8/2005	Reprise
1454813	1077655		0093624286301	UPC	Jesus Of Suburbia (U.K. 10" Colored Vinyl)	Audio	Single	Single	Vinyl 10-inch, 45 rpm	Alternative Rock	11/8/2005	Reprise
1446266	1077655	21919	A10302B0000128174R	GRID	American Idiot [Live] (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Alternative Rock	11/11/2005	Reprise
1453960	1077655	21919	A10302B0000121471A	GRID	Jesus Of Suburbia [Live] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	11/11/2005	Reprise
1453823	1077655	21919	0075993865868	UPC	Bullet In A Bible (EVD Album-Videos Only)	Video	Long Form Video (Album)	Unknown - Music Video	Electronic	Alternative Rock	11/11/2005	Reprise
1446088	1077655	21919	A10302B00001282983	GRID	Jesus Of Suburbia [Live Video] [Edited]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	11/11/2005	Reprise
1449509	1077655	21919	0093624997061	UPC	Bullet In A Bible	Audio	Album	Album	Electronic	Alternative Rock	11/14/2005	Reprise
1451058	1077655	21919	0093624995562	UPC	Bullet In A Bible	Audio	Album	Album	Electronic	Alternative Rock	11/14/2005	Reprise
1452637	1077655		0093624994121	UPC	Bullet In A Bible (S.E. Asia CD/VCD)	Audio	Album	Boxed Set	CD 5-inch	Alternative Rock	11/14/2005	Reprise
1480998	1077655	21919	0093624946625	UPC	Bullet In A Bible (CD/DVD)	Audio	Album	Boxed Set	CD 5-inch	Alternative Rock	11/14/2005	Reprise
1453180	1077655		0093624993728	UPC	Bullet In A Bible (French Wholesale CD/DVD-Jewelcase)	Audio	Album	Boxed Set	CD 5-inch	Alternative Rock	11/15/2005	Reprise
1453817	1077655		PRCD-101681_1003	Promo Number	Jesus Of Suburbia (101681)	Audio	Single	Single	CD 5-inch	Alternative Rock	11/15/2005	Reprise
1306892	1077655	21919	0075993865820	UPC	Bullet In A Bible	Video	Long Form Video (Album)	Unknown - Music Video	DVD with CD	Alternative Rock	11/15/2005	Reprise
1451053	1077655	21919	0075993867060	UPC	Bullet In A Bible (EVD Album-Hi Definition-Videos Only)	Video	Long Form Video (Album)	Unknown - Music Video	Electronic	Alternative Rock	11/15/2005	Reprise
1451055	1077655	21919	0075993866964	UPC	Bullet In A Bible (EVD Album-Med. Res.-Videos Only)	Video	Long Form Video (Album)	Unknown - Music Video	Electronic	Alternative Rock	11/15/2005	Reprise
1384293	1077655	21919	0093624946687	UPC	Bullet In A Bible (UMD)	Video	Long Form Video (Album)	Unknown - Music Video	UMD	Alternative Rock	11/15/2005	Reprise
3514615	1077655	21881	0054391585868	UPC	Are We The Waiting/St. Jimmy	Audio	Single	Single	Electronic	Alternative	11/16/2005	Reprise
1449374	1077655	21919	A10302B00001253213	GRID	Jesus Of Suburbia [City Of The Damned] [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449372	1077655	21919	A10302B00001253221	GRID	Are We The Waiting [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1450743	1077655	21919	A10302B00001241890	GRID	Jesus Of Suburbia [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449375	1077655	21881	A10302B00001253205	GRID	Jesus Of Suburbia [Dearly Beloved] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449381	1077655	21881	A10302B0000125318U	GRID	Jesus Of Suburbia [I Don't Care] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1450746	1077655	21919	A10302B00001241873	GRID	St. Jimmy [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449379	1077655	21919	A10302B0000125319S	GRID	Jesus Of Suburbia [Dearly Beloved] [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449383	1077655	21919	A10302B0000125317W	GRID	Jesus Of Suburbia [I Don't Care] [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449428	1077655	21881	A10302B0000125275K	GRID	Jesus Of Suburbia [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1449385	1077655	21919	A10302B0000125316Y	GRID	Jesus Of Suburbia Jesus Of Suburbia [Tales Of Another Broken Home] [Live] [Video Ringer]	Video	Video Clip	Music Video Ringer	Electronic	Alternative Rock	11/16/2005	Reprise
1450963	1077655	21881	0054391585363	UPC	Jesus Of Suburbia (EVD Single)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	11/22/2005	Reprise
1449231	1077655	21881	0054391584564	UPC	Jesus Of Suburbia (EVD Single)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	11/22/2005	Reprise
1442923	1077655	21865	A10302B0000130947K	GRID	Green Day - Holiday Video Green Day Hood Ornament [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442924	1077655	21865	A10302B0000130944Q	GRID	Green Day - Holiday Video Green Day Logo [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442948	1077655	21865	A10302B00001309213	GRID	Green Day - Bullet In A Bible Tre Photo (Red) [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442930	1077655	21865	A10302B0000130939K	GRID	Green Day - Blvd Of Broken Dreams Video Hood Ornament [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442933	1077655	21865	A10302B0000130935S	GRID	Green Day - American Idiot Video Flag [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442922	1077655	21865	A10302B0000130949G	GRID	Green Day - Holiday Video Billie Joe With Microphone [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442938	1077655	21865	A10302B00001309310	GRID	Green Day - Bullet In A Bible Band Collage [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442941	1077655	21865	A10302B0000130928Q	GRID	Green Day - Bullet In A Bible Band B&W Photo [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442937	1077655	21865	A10302B0000130932Y	GRID	Green Day - Bullet In A Bible Mike Singing [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442927	1077655	21865	A10302B0000130941W	GRID	Green Day - Blvd Of Broken Dreams Video Billie Joe [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442936	1077655	21865	A10302B0000130933W	GRID	Green Day - Bullet In A Bible Logo [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442926	1077655	21865	A10302B0000130943S	GRID	Green Day - Holiday Video Airplane Formation [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442932	1077655	21865	A10302B0000130936Q	GRID	Green Day - American Idiot Video Billie Joe [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442946	1077655	21865	A10302B00001309230	GRID	Green Day - Bullet In A Bible Mike Photo (Red) [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1442931	1077655	21865	A10302B0000130938M	GRID	Green Day - Blvd Of Broken Dreams Video Tre [Graphic]	Image	Wallpaper	Wallpaper	Electronic	Alternative Rock	11/28/2005	Reprise
1441756	1077655		A10302B00001321128	GRID	Letterbomb (Live) (Sept. 21, 2004-Irving Plaza, NYC)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	11/29/2005	Reprise
1441755	1077655	11161	A10302B0000132111A	GRID	She's A Rebel (Live) (Sept. 21, 2004-Irving Plaza, NYC)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	11/29/2005	Reprise
1540893	1077655	21881	A10302B0000049228F	GRID	Are We The Waiting (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540872	1077655	21881	A10302B00000492495	GRID	Whatsername (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540889	1077655	21881	A10302B0000049232N	GRID	Extraordinary Girl (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540881	1077655	21881	A10302B0000049240N	GRID	Letterbomb (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540879	1077655	21881	A10302B0000049242J	GRID	She's A Rebel (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540885	1077655	21881	A10302B0000049236F	GRID	Homecoming (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540895	1077655	21883	A10302B0000049226J	GRID	Warning (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1540876	1077655	21881	A10302B0000049245D	GRID	St. Jimmy (Master Ringtone)	Audio	Audio Clip	Mastertone	Electronic	Pop	12/2/2005	Reprise
1436517	1077655	21919	A10302B0000137543U	GRID	Longview (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Rock	12/2/2005	Reprise
1436516	1077655	21919	A10302B0000137542W	GRID	St. Jimmy (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436522	1077655	21919	A10302B0000137550W	GRID	Wake Me Up When September Ends (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436520	1077655	21919	A10302B0000137547M	GRID	Basket Case (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Pop	12/2/2005	Reprise
1436512	1077655	21919	A10302B0000137537Q	GRID	American Idiot (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436518	1077655	21919	A10302B0000137544S	GRID	Hitchin' A Ride (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436514	1077655	21919	A10302B00001375400	GRID	Holiday (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436521	1077655	21919	A10302B0000137548K	GRID	King For A Day/Shout (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436519	1077655	21919	A10302B0000137545Q	GRID	Brain Stew (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436510	1077655	21881	A10302B0000137535U	GRID	St. Jimmy (VH1 Storytellers Version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436480	1077655	21919	A10302B0000137551U	GRID	Minority (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436515	1077655	21919	A10302B0000137541Y	GRID	Are We The Waiting (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436513	1077655	21919	A10302B0000137539M	GRID	Jesus Of Suburbia (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436523	1077655	21919	A10302B0000137553Q	GRID	Boulevard Of Broken Dreams (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1436479	1077655	21919	A10302B0000137552S	GRID	Good Riddance (Time Of Your Life) (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1418246	1077655	21881	A10302B0000156953K	GRID	Are We The Waiting (VH1 Storytellers Version)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/2/2005	Reprise
1455244	1077655	21893	A10302B0000120286S	GRID	Brain Stew/Jaded [Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/13/2005	Reprise
1455242	1077655	21893	A10302B0000120287Q	GRID	Geek Stink Breath [Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/13/2005	Reprise
1455228	1077655	21884	A10302B0000120298K	GRID	Last Ride In (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/13/2005	Reprise
1535764	1077655	21881	A10302B0000054048Y	GRID	Jesus Of Suburbia (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Pop	12/16/2005	Reprise
1389308	1077655	21881	A10302B00001874688	GRID	Too Much Too Soon (Non-Album Track)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Pop	12/20/2005	Reprise
1455224	1077655	21884	A10302B0000120303L	GRID	Redundant	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455169	1077655	21893	A10302B0000120356W	GRID	Walking Contradiction (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455173	1077655	21883	A10302B00001203540	GRID	Waiting (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1452781	1077655	21885	A10302B0000122326C	GRID	Longview	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455226	1077655	21883	A10302B0000120301P	GRID	Minority	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455183	1077655	21893	A10302B0000120339Y	GRID	Stuck With Me (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455227	1077655	21883	A10302B0000120300R	GRID	Macy's Day Parade (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1455174	1077655	21884	A10302B00001203531	GRID	Good Riddance [Time Of Your Life]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	12/20/2005	Reprise
1390372	1077655	21881	A10302B00001864380	GRID	TBD (Live)	Audio	Full Length Recording (Track)	Track (STEP)	Electronic	Alternative Rock	12/26/2005	Reprise
1252894	1077655	21914	0809736051085	UPC	American Idiot (Blank CD-R 5-Pack)	Merchandise	Apparel	Shirt	Tee	Rock	1/1/2006	Reprise
1391108	1077655	21881	0093624410669	UPC	American Idiot (Deluxe)	Audio	Album	Album	Electronic	Alternative	1/2/2006	Reprise
1391110	1077655	21881	0093624410867	UPC	American Idiot	Audio	Album	Album	Electronic	Alternative	1/10/2006	Reprise
1391111	1077655	21881	0093624410560	UPC	American Idiot	Audio	Album	Album	Electronic	Alternative	1/10/2006	Reprise
1448959	1077655	21919	A10302B00001256506	GRID	Are We The Waiting [Live Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1418452	1077655	21919	A10302B0000156690Y	GRID	Intro (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436697	1077655	21919	A10302B0000137311P	GRID	Hitchin' A Ride (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436696	1077655	21919	A10302B0000137310R	GRID	Longview (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Rock	1/11/2006	Reprise
1418453	1077655	21919	A10302B0000156691W	GRID	American Idiot (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436702	1077655	21919	A10302B0000137315H	GRID	Wake Me Up When September Ends (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436705	1077655	21919	A10302B00001373199	GRID	Bullet In A Bible Trailer (Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436695	1077655	21919	A10302B0000137307H	GRID	Holiday (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436704	1077655	21919	A10302B0000137318B	GRID	Good Riddance (Time Of Your Life) (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1450750	1077655	21919	A10302B00001241865	GRID	Boulevard Of Broken Dreams [Live Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436703	1077655	21919	A10302B0000137316F	GRID	Minority (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Rock	1/11/2006	Reprise
1450751	1077655	21919	A10302B00001241857	GRID	Jesus Of Suburbia [Live Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
3064594	1077655	21919	A10302B0000879637C	GRID	Bullet In A Bible Trailer	Video	Short Form Video (Single)	Video Single	Electronic	Alternative	1/11/2006	Reprise
1436701	1077655	21919	A10302B0000137314J	GRID	King For A Day/Shout (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1452778	1077655	21919	A10302B0000122327A	GRID	Wake Me When September Ends	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436700	1077655	21919	A10302B0000137313L	GRID	Basket Case (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Pop	1/11/2006	Reprise
1450753	1077655	21919	A10302B00001241849	GRID	St. Jimmy [Live Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1436699	1077655	21919	A10302B0000137312N	GRID	Brain Stew (Live Video)	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1455170	1077655	21881	A10302B00001077141	GRID	Wake Me Up When September Ends [Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	1/11/2006	Reprise
1275429	1077655	517701	0655223003316	UPC	American Idiot	Audio	Album	Album	Vinyl	Rock	2/21/2006	WEA Rock - East West
1540882	1077655	21881	A10302B00000492399	GRID	Jesus Of Suburbia (Polyphonic MIDI Ringtone)	Midi	Midi Polyphonic	Ringtone	Electronic	Pop	2/27/2006	Reprise
1367776	1077655	21884	A10302B00002076479	GRID	Nice Guys Finish Last [Video]	Video	Short Form Video (Single)	Video Single	Electronic	Alternative Rock	2/27/2006	Reprise
1383018	1077655	21884	A10302B0000193131G	GRID	Reject (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383037	1077655	21884	A10302B0000193108E	GRID	King For A Day (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383006	1077655	21882	A10302B0000193139Z	GRID	Suffocate (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383014	1077655	21885	A10302B00001931358	GRID	Sassafras Roots (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383454	1077655	21893	A10302B0000192699Q	GRID	Bab's Uvula Who?  (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383440	1077655	21884	A10302B0000192709H	GRID	All The Time (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383416	1077655	21882	A10302B0000192730N	GRID	Desensitized (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383001	1077655	21893	A10302B00001931446	GRID	Walking Contradiction (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383413	1077655	21882	A10302B0000192733H	GRID	Do Da Da [Non-Album Track] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383022	1077655	21880	A10302B0000193126A	GRID	Poprocks & Coke (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383027	1077655	21893	A10302B0000193117C	GRID	No Pride (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383040	1077655	21883	A10302B0000193104M	GRID	Jackass (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383450	1077655	21893	A10302B0000192703T	GRID	86 (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383401	1077655	21885	A10302B00001927483	GRID	Having A Blast (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383405	1077655	21893	A10302B00001927459	GRID	Geek Stink Breath (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383036	1077655	21884	A10302B0000193110Q	GRID	Last Ride In (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383399	1077655	21883	A10302B0000192750F	GRID	Hold On (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383012	1077655	21882	A10302B00001931366	GRID	Sick Of Me (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383003	1077655	21884	A10302B0000193142A	GRID	Uptight (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383423	1077655	21883	A10302B0000192724J	GRID	Church On Sunday (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383031	1077655	21883	A10302B0000193115G	GRID	Misery (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383017	1077655	21882	A10302B0000193132E	GRID	Rotting [Non-Album Track] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383020	1077655	21885	A10302B00001931286	GRID	Pulling Teeth (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383005	1077655	21884	A10302B0000193140E	GRID	Take Back (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383021	1077655	21884	A10302B00001931278	GRID	Prosthetic Head (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383015	1077655	21884	A10302B0000193134A	GRID	Scattered (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383016	1077655	21882	A10302B0000193133C	GRID	Scumbag [Non-LP Version] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383412	1077655	21882	A10302B00001927395	GRID	Don't Wanna Fall In Love (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383457	1077655	21883	A10302B0000192696W	GRID	Blood, Sex And Booze (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383400	1077655	21884	A10302B00001927491	GRID	Hitchin' A Ride (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383009	1077655	21893	A10302B00001931374	GRID	Stuart And The Ave. (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383434	1077655	21885	A10302B0000192715L	GRID	Burnout (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383407	1077655	21885	A10302B0000192743D	GRID	F.O.D. (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383023	1077655	21884	A10302B0000193125C	GRID	Platypus [I Hate You] (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383437	1077655	21893	A10302B0000192712R	GRID	Brat (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383411	1077655	21885	A10302B0000192740J	GRID	Emenius Sleepus (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383453	1077655	21893	A10302B0000192701X	GRID	Armatage Shanks (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383024	1077655	21893	A10302B0000193124E	GRID	Panic Song (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383029	1077655	21884	A10302B0000193116E	GRID	Nice Guys Finish Last (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383402	1077655	21884	A10302B00001927475	GRID	Haushinka	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383446	1077655	21885	A10302B0000192706N	GRID	All By Myself (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383000	1077655	21884	A10302B00001931454	GRID	Worry Rock (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383427	1077655	21885	A10302B0000192721P	GRID	Chump (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383038	1077655	21884	A10302B0000193107G	GRID	Jinx (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
1383008	1077655	21893	A10302B00001931382	GRID	Stuck With Me (Master Ringback)	Audio	Audio Clip	Ringbacktone	Electronic	Alternative Rock	3/1/2006	Reprise
